code_cluster,mois,pression_station,température,précipitations_24_dernières_heures,Rafale sur les 10 dernières minutes
78,1,100045.4382693025,4.574076837001141,5833.1,5.4554643789630735
78,2,99975.01228501229,6.186076986077009,4270.1,5.652743652743653
78,3,99655.24981357197,8.625801640566763,5295.4,5.6580536912751676
78,4,99656.81818181818,11.666063174114043,4015.9,5.083166409861325
78,5,99713.08330192235,15.266415378816458,6084.4,5.1211835657745945
78,6,99699.111725227,19.932254243979493,6921.5,4.7982629293328065
78,7,99777.99248120301,21.59586466165416,3278.7,4.96218045112782
78,8,99753.56052141527,21.405735567970225,2831.1,4.505214152700186
78,9,99826.92160611854,17.335869980879565,5232.0,4.519923518164436
78,10,99802.82684149634,13.069957578094893,5702.9,4.767836482838411
78,11,99708.91479440441,8.246926663840634,4814.1,5.117465027554048
78,12,100033.28647416414,5.7307370820668915,5217.7,5.341565349544073
79,1,100045.4382693025,4.574076837001141,5833.1,5.4554643789630735
79,2,99975.01228501229,6.186076986077009,4270.1,5.652743652743653
79,3,99655.24981357197,8.625801640566763,5295.4,5.6580536912751676
79,4,99656.81818181818,11.666063174114043,4015.9,5.083166409861325
79,5,99713.08330192235,15.266415378816458,6084.4,5.1211835657745945
79,6,99699.111725227,19.932254243979493,6921.5,4.7982629293328065
79,7,99777.99248120301,21.59586466165416,3278.7,4.96218045112782
79,8,99753.56052141527,21.405735567970225,2831.1,4.505214152700186
79,9,99826.92160611854,17.335869980879565,5232.0,4.519923518164436
79,10,99802.82684149634,13.069957578094893,5702.9,4.767836482838411
79,11,99708.91479440441,8.246926663840634,4814.1,5.117465027554048
79,12,100033.28647416414,5.7307370820668915,5217.7,5.341565349544073
80,1,98985.07291666667,5.256875000000023,2779.2,4.137395833333334
80,2,98564.85360360361,5.511036036036058,2144.4,4.842117117117117
80,3,98451.55694879833,8.686624869383513,2702.6,4.822152560083595
80,4,98580.57546145494,12.233984799131402,2743.2,4.502605863192182
80,5,98594.09836065574,15.548306010928984,2286.3,4.277049180327869
80,6,98709.91379310345,19.711206896551747,1616.3,3.6428160919540233
80,7,98803.31071913161,21.72591587516963,380.6,3.785481682496608
80,8,98909.51476793249,21.362658227848126,374.3,3.4820675105485233
80,9,98797.82978723405,16.41971631205676,1286.6,3.400851063829787
80,10,98860.71225071225,12.659544159544183,874.5,3.2981481481481483
80,11,98935.18571428572,8.90714285714288,1148.9,3.900571428571429
80,12,99461.53601694915,6.143750000000023,1117.6,3.595656779661017
81,1,98985.07291666667,5.256875000000023,2779.2,4.137395833333334
81,2,98564.85360360361,5.511036036036058,2144.4,4.842117117117117
81,3,98451.55694879833,8.686624869383513,2702.6,4.822152560083595
81,4,98580.57546145494,12.233984799131402,2743.2,4.502605863192182
81,5,98594.09836065574,15.548306010928984,2286.3,4.277049180327869
81,6,98709.91379310345,19.711206896551747,1616.3,3.6428160919540233
81,7,98803.31071913161,21.72591587516963,380.6,3.785481682496608
81,8,98909.51476793249,21.362658227848126,374.3,3.4820675105485233
81,9,98797.82978723405,16.41971631205676,1286.6,3.400851063829787
81,10,98860.71225071225,12.659544159544183,874.5,3.2981481481481483
81,11,98935.18571428572,8.90714285714288,1148.9,3.900571428571429
81,12,99461.53601694915,6.143750000000023,1117.6,3.595656779661017
82,1,97239.68541820874,4.378201332346434,8745.4,6.224611398963731
82,2,97169.15504511895,5.959064807219055,6449.6,6.227727645611157
82,3,96865.393129771,8.20053435114506,7759.7,6.534541984732824
82,4,96855.80856812041,11.237128521806275,6552.9,5.999807024314936
82,5,96959.81936971561,14.274365872405864,7896.8,5.879900076863951
82,6,96990.6854199683,18.65990491283679,7980.1,5.201743264659271
82,7,97101.98535080955,20.3312259059368,3536.6,5.3057825751734775
82,8,97087.74764150943,20.503262578616376,3133.6,4.92940251572327
82,9,97106.66142351553,16.568029885961487,7310.4,5.1269366889500585
82,10,97023.82284382284,13.072494172494194,7729.1,5.528205128205128
82,11,96949.16474388556,8.276188278726373,7284.5,5.728103368712506
82,12,97270.39444027048,5.948534936138264,8711.8,5.745567242674681
83,1,99335.51243406179,3.2539186134137377,4471.7,5.2310474755086664
83,2,99270.80474375264,5.011393477340133,3100.7,5.397585768742059
83,3,98970.05679666792,7.765884134797448,4517.6,5.338546005301023
83,4,98969.6460521198,11.03158304161807,4090.6,5.101555814858032
83,5,98987.54906054279,14.993569937369543,5194.7,5.051899791231732
83,6,99004.87148594378,20.10240963855424,5555.6,4.75425702811245
83,7,99065.11618900078,21.994268009295144,3825.4,4.984779240898528
83,8,99059.2272379495,21.576396327467506,3795.9,4.612127008416221
83,9,99152.72549019608,16.8898823529412,5449.0,4.562588235294117
83,10,99164.29512006197,12.223663826491114,6691.1,4.4627033307513555
83,11,99055.95698924731,6.852344086021527,4052.0,4.531311827956989
83,12,99366.08216051731,4.336325599087128,5024.8,4.644237352605554
84,1,99335.51243406179,3.2539186134137377,4471.7,5.2310474755086664
84,2,99270.80474375264,5.011393477340133,3100.7,5.397585768742059
84,3,98970.05679666792,7.765884134797448,4517.6,5.338546005301023
84,4,98969.6460521198,11.03158304161807,4090.6,5.101555814858032
84,5,98987.54906054279,14.993569937369543,5194.7,5.051899791231732
84,6,99004.87148594378,20.10240963855424,5555.6,4.75425702811245
84,7,99065.11618900078,21.994268009295144,3825.4,4.984779240898528
84,8,99059.2272379495,21.576396327467506,3795.9,4.612127008416221
84,9,99152.72549019608,16.8898823529412,5449.0,4.562588235294117
84,10,99164.29512006197,12.223663826491114,6691.1,4.4627033307513555
84,11,99055.95698924731,6.852344086021527,4052.0,4.531311827956989
84,12,99366.08216051731,4.336325599087128,5024.8,4.644237352605554
85,1,99335.51243406179,3.2539186134137377,4471.7,5.2310474755086664
85,2,99270.80474375264,5.011393477340133,3100.7,5.397585768742059
85,3,98970.05679666792,7.765884134797448,4517.6,5.338546005301023
85,4,98969.6460521198,11.03158304161807,4090.6,5.101555814858032
85,5,98987.54906054279,14.993569937369543,5194.7,5.051899791231732
85,6,99004.87148594378,20.10240963855424,5555.6,4.75425702811245
85,7,99065.11618900078,21.994268009295144,3825.4,4.984779240898528
85,8,99059.2272379495,21.576396327467506,3795.9,4.612127008416221
85,9,99152.72549019608,16.8898823529412,5449.0,4.562588235294117
85,10,99164.29512006197,12.223663826491114,6691.1,4.4627033307513555
85,11,99055.95698924731,6.852344086021527,4052.0,4.531311827956989
85,12,99366.08216051731,4.336325599087128,5024.8,4.644237352605554
86,1,99335.51243406179,3.2539186134137377,4471.7,5.2310474755086664
86,2,99270.80474375264,5.011393477340133,3100.7,5.397585768742059
86,3,98970.05679666792,7.765884134797448,4517.6,5.338546005301023
86,4,98969.6460521198,11.03158304161807,4090.6,5.101555814858032
86,5,98987.54906054279,14.993569937369543,5194.7,5.051899791231732
86,6,99004.87148594378,20.10240963855424,5555.6,4.75425702811245
86,7,99065.11618900078,21.994268009295144,3825.4,4.984779240898528
86,8,99059.2272379495,21.576396327467506,3795.9,4.612127008416221
86,9,99152.72549019608,16.8898823529412,5449.0,4.562588235294117
86,10,99164.29512006197,12.223663826491114,6691.1,4.4627033307513555
86,11,99055.95698924731,6.852344086021527,4052.0,4.531311827956989
86,12,99366.08216051731,4.336325599087128,5024.8,4.644237352605554
87,1,99335.51243406179,3.2539186134137377,4471.7,5.2310474755086664
87,2,99270.80474375264,5.011393477340133,3100.7,5.397585768742059
87,3,98970.05679666792,7.765884134797448,4517.6,5.338546005301023
87,4,98969.6460521198,11.03158304161807,4090.6,5.101555814858032
87,5,98987.54906054279,14.993569937369543,5194.7,5.051899791231732
87,6,99004.87148594378,20.10240963855424,5555.6,4.75425702811245
87,7,99065.11618900078,21.994268009295144,3825.4,4.984779240898528
87,8,99059.2272379495,21.576396327467506,3795.9,4.612127008416221
87,9,99152.72549019608,16.8898823529412,5449.0,4.562588235294117
87,10,99164.29512006197,12.223663826491114,6691.1,4.4627033307513555
87,11,99055.95698924731,6.852344086021527,4052.0,4.531311827956989
87,12,99366.08216051731,4.336325599087128,5024.8,4.644237352605554
88,1,100539.40794499619,4.157333842627984,4807.8,6.130557677616501
88,2,100502.37322515213,5.588316430020306,4015.2,6.276551724137931
88,3,100209.16543026706,7.690912462908035,4238.5,6.035200296735905
88,4,100249.39777522055,10.675067126965883,2999.6,5.124587648638281
88,5,100259.78454680534,14.582392273402697,5926.1,5.165044576523031
88,6,100250.21375825885,19.069296541002743,5338.5,4.862844928099495
88,7,100285.21052631579,20.75135338345867,3771.4,5.160676691729323
88,8,100283.6109064112,20.468238761974966,3749.2,4.744583640383198
88,9,100369.46195234435,16.264027671022312,4605.8,4.7077248270561105
88,10,100354.84756097561,12.423170731707339,4785.5,4.977934451219513
88,11,100226.0435875943,7.619237217099771,4269.1,5.494761106454317
88,12,100540.1352874859,5.6020668921458325,4173.6,6.026907177752725
89,1,101141.05241605242,7.990990990991014,7985.4,9.755692055692057
89,2,101079.44021495746,8.348723690103023,6294.2,9.98871473354232
89,3,100828.41144753214,9.216175860638762,5056.0,9.422895064288676
89,4,100937.90221479315,10.747137484329315,3286.8,7.644880902632679
89,5,101063.64801366937,13.221870995301176,3450.7,7.304955147372918
89,6,101029.16769674495,15.518376596621367,3590.5,6.674660074165637
89,7,101071.13293741434,17.21973503883054,2680.2,6.802695294655094
89,8,101046.92931112112,17.456956325979313,4205.3,6.787257991895543
89,9,101057.05716963449,16.18631677600752,3628.2,7.616166822867854
89,10,100960.9151193634,14.018390804597725,6499.4,8.027586206896553
89,11,100838.28095238096,11.070523809523833,6939.3,9.432714285714287
89,12,101083.96621078037,9.539541432019332,7357.2,10.030370072405471
90,1,101506.34006862371,6.059207014868494,5977.8,5.896873808616088
90,2,101451.75210084034,6.987268907563048,4593.1,6.354957983193277
90,3,101152.21597300337,8.846831646044267,4279.3,6.482639670041245
90,4,101215.415484394,11.228901499797347,3450.1,5.58382650993109
90,5,101283.65892083498,14.555415517920462,4259.2,5.840685309176841
90,6,101263.91391794047,18.024054706355617,5594.5,5.2944489139179405
90,7,101321.648434553,19.528404375707304,2998.3,5.643153526970955
90,8,101292.60424564064,19.142570128885545,3316.0,5.162661106899166
90,9,101322.4663499604,16.513460015835335,4140.6,5.159422011084719
90,10,101217.27090836334,13.224449779911989,6220.5,5.221808723489396
90,11,101124.4923076923,9.29503296703299,5072.1,5.639252747252747
90,12,101457.64773599386,7.417689946277843,5330.6,5.966692248656946
91,1,101506.34006862371,6.059207014868494,5977.8,5.896873808616088
91,2,101451.75210084034,6.987268907563048,4593.1,6.354957983193277
91,3,101152.21597300337,8.846831646044267,4279.3,6.482639670041245
91,4,101215.415484394,11.228901499797347,3450.1,5.58382650993109
91,5,101283.65892083498,14.555415517920462,4259.2,5.840685309176841
91,6,101263.91391794047,18.024054706355617,5594.5,5.2944489139179405
91,7,101321.648434553,19.528404375707304,2998.3,5.643153526970955
91,8,101292.60424564064,19.142570128885545,3316.0,5.162661106899166
91,9,101322.4663499604,16.513460015835335,4140.6,5.159422011084719
91,10,101217.27090836334,13.224449779911989,6220.5,5.221808723489396
91,11,101124.4923076923,9.29503296703299,5072.1,5.639252747252747
91,12,101457.64773599386,7.417689946277843,5330.6,5.966692248656946
92,1,101141.05241605242,7.990990990991014,7985.4,9.755692055692057
92,2,101079.44021495746,8.348723690103023,6294.2,9.98871473354232
92,3,100828.41144753214,9.216175860638762,5056.0,9.422895064288676
92,4,100937.90221479315,10.747137484329315,3286.8,7.644880902632679
92,5,101063.64801366937,13.221870995301176,3450.7,7.304955147372918
92,6,101029.16769674495,15.518376596621367,3590.5,6.674660074165637
92,7,101071.13293741434,17.21973503883054,2680.2,6.802695294655094
92,8,101046.92931112112,17.456956325979313,4205.3,6.787257991895543
92,9,101057.05716963449,16.18631677600752,3628.2,7.616166822867854
92,10,100960.9151193634,14.018390804597725,6499.4,8.027586206896553
92,11,100838.28095238096,11.070523809523833,6939.3,9.432714285714287
92,12,101083.96621078037,9.539541432019332,7357.2,10.030370072405471
93,1,101141.05241605242,7.990990990991014,7985.4,9.755692055692057
93,2,101079.44021495746,8.348723690103023,6294.2,9.98871473354232
93,3,100828.41144753214,9.216175860638762,5056.0,9.422895064288676
93,4,100937.90221479315,10.747137484329315,3286.8,7.644880902632679
93,5,101063.64801366937,13.221870995301176,3450.7,7.304955147372918
93,6,101029.16769674495,15.518376596621367,3590.5,6.674660074165637
93,7,101071.13293741434,17.21973503883054,2680.2,6.802695294655094
93,8,101046.92931112112,17.456956325979313,4205.3,6.787257991895543
93,9,101057.05716963449,16.18631677600752,3628.2,7.616166822867854
93,10,100960.9151193634,14.018390804597725,6499.4,8.027586206896553
93,11,100838.28095238096,11.070523809523833,6939.3,9.432714285714287
93,12,101083.96621078037,9.539541432019332,7357.2,10.030370072405471
94,1,101141.05241605242,7.990990990991014,7985.4,9.755692055692057
94,2,101079.44021495746,8.348723690103023,6294.2,9.98871473354232
94,3,100828.41144753214,9.216175860638762,5056.0,9.422895064288676
94,4,100937.90221479315,10.747137484329315,3286.8,7.644880902632679
94,5,101063.64801366937,13.221870995301176,3450.7,7.304955147372918
94,6,101029.16769674495,15.518376596621367,3590.5,6.674660074165637
94,7,101071.13293741434,17.21973503883054,2680.2,6.802695294655094
94,8,101046.92931112112,17.456956325979313,4205.3,6.787257991895543
94,9,101057.05716963449,16.18631677600752,3628.2,7.616166822867854
94,10,100960.9151193634,14.018390804597725,6499.4,8.027586206896553
94,11,100838.28095238096,11.070523809523833,6939.3,9.432714285714287
94,12,101083.96621078037,9.539541432019332,7357.2,10.030370072405471
95,1,101528.89074926748,8.59192130598579,4948.5,11.115571368773544
95,2,101390.08743672342,8.842982052462057,4133.1,10.986056143580305
95,3,101121.90455148033,9.800265134776867,3549.0,10.694432169686257
95,4,101148.96699528504,11.717445349335641,2443.2,8.907458208315473
95,5,101223.39393939394,14.36755244755247,2370.7,8.957902097902098
95,6,101174.66702184337,17.326638252530657,2279.5,7.840916355887054
95,7,101315.34924078091,18.81366594360089,1811.7,8.033709327548808
95,8,101273.86180584994,18.801526070368823,2720.9,7.694531581178466
95,9,101285.50643776824,17.22836909871247,3042.2000000000003,8.339356223175965
95,10,101091.02979842243,14.775547765118342,4641.1,9.742769500438213
95,11,101013.85238095238,12.013523809523832,4894.7,11.649571428571427
95,12,101339.49876746097,10.367707477403474,5895.2,11.986811832374693
96,1,101506.34006862371,6.059207014868494,5977.8,5.896873808616088
96,2,101451.75210084034,6.987268907563048,4593.1,6.354957983193277
96,3,101152.21597300337,8.846831646044267,4279.3,6.482639670041245
96,4,101215.415484394,11.228901499797347,3450.1,5.58382650993109
96,5,101283.65892083498,14.555415517920462,4259.2,5.840685309176841
96,6,101263.91391794047,18.024054706355617,5594.5,5.2944489139179405
96,7,101321.648434553,19.528404375707304,2998.3,5.643153526970955
96,8,101292.60424564064,19.142570128885545,3316.0,5.162661106899166
96,9,101322.4663499604,16.513460015835335,4140.6,5.159422011084719
96,10,101217.27090836334,13.224449779911989,6220.5,5.221808723489396
96,11,101124.4923076923,9.29503296703299,5072.1,5.639252747252747
96,12,101457.64773599386,7.417689946277843,5330.6,5.966692248656946
97,1,100729.15349887132,7.1676072234763195,13362.9,7.8401429646350635
97,2,100652.25154639175,7.651793814433011,9881.5,8.479422680412371
97,3,100379.36435868332,8.676617480136231,7811.2,8.44755959137344
97,4,100478.3611003487,10.457884540875654,4836.3,6.969701666020922
97,5,100604.53179190752,13.09953757225436,5196.1,6.829479768786127
97,6,100567.78037383177,15.735163551401893,4927.9,6.257126168224299
97,7,100635.56596701649,17.22458770614695,5172.3,6.5232383808095955
97,8,100607.75672603259,16.944789693065577,5951.9,6.363319439181508
97,9,100616.62435541452,15.262554541848496,6013.4,6.494922649742166
97,10,100423.01953125,12.816875000000021,10494.6,7.033476562500001
97,11,100322.77826086957,10.196782608695674,11904.2,7.815173913043479
97,12,100666.99384141648,8.813471901462686,12143.7,8.566204772902232
98,1,97239.68541820874,4.378201332346434,8745.4,6.224611398963731
98,2,97169.15504511895,5.959064807219055,6449.6,6.227727645611157
98,3,96865.393129771,8.20053435114506,7759.7,6.534541984732824
98,4,96855.80856812041,11.237128521806275,6552.9,5.999807024314936
98,5,96959.81936971561,14.274365872405864,7896.8,5.879900076863951
98,6,96990.6854199683,18.65990491283679,7980.1,5.201743264659271
98,7,97101.98535080955,20.3312259059368,3536.6,5.3057825751734775
98,8,97087.74764150943,20.503262578616376,3133.6,4.92940251572327
98,9,97106.66142351553,16.568029885961487,7310.4,5.1269366889500585
98,10,97023.82284382284,13.072494172494194,7729.1,5.528205128205128
98,11,96949.16474388556,8.276188278726373,7284.5,5.728103368712506
98,12,97270.39444027048,5.948534936138264,8711.8,5.745567242674681
99,1,98985.07291666667,5.256875000000023,2779.2,4.137395833333334
99,2,98564.85360360361,5.511036036036058,2144.4,4.842117117117117
99,3,98451.55694879833,8.686624869383513,2702.6,4.822152560083595
99,4,98580.57546145494,12.233984799131402,2743.2,4.502605863192182
99,5,98594.09836065574,15.548306010928984,2286.3,4.277049180327869
99,6,98709.91379310345,19.711206896551747,1616.3,3.6428160919540233
99,7,98803.31071913161,21.72591587516963,380.6,3.785481682496608
99,8,98909.51476793249,21.362658227848126,374.3,3.4820675105485233
99,9,98797.82978723405,16.41971631205676,1286.6,3.400851063829787
99,10,98860.71225071225,12.659544159544183,874.5,3.2981481481481483
99,11,98935.18571428572,8.90714285714288,1148.9,3.900571428571429
99,12,99461.53601694915,6.143750000000023,1117.6,3.595656779661017
100,1,98985.07291666667,5.256875000000023,2779.2,4.137395833333334
100,2,98564.85360360361,5.511036036036058,2144.4,4.842117117117117
100,3,98451.55694879833,8.686624869383513,2702.6,4.822152560083595
100,4,98580.57546145494,12.233984799131402,2743.2,4.502605863192182
100,5,98594.09836065574,15.548306010928984,2286.3,4.277049180327869
100,6,98709.91379310345,19.711206896551747,1616.3,3.6428160919540233
100,7,98803.31071913161,21.72591587516963,380.6,3.785481682496608
100,8,98909.51476793249,21.362658227848126,374.3,3.4820675105485233
100,9,98797.82978723405,16.41971631205676,1286.6,3.400851063829787
100,10,98860.71225071225,12.659544159544183,874.5,3.2981481481481483
100,11,98935.18571428572,8.90714285714288,1148.9,3.900571428571429
100,12,99461.53601694915,6.143750000000023,1117.6,3.595656779661017
101,1,98985.07291666667,5.256875000000023,2779.2,4.137395833333334
101,2,98564.85360360361,5.511036036036058,2144.4,4.842117117117117
101,3,98451.55694879833,8.686624869383513,2702.6,4.822152560083595
101,4,98580.57546145494,12.233984799131402,2743.2,4.502605863192182
101,5,98594.09836065574,15.548306010928984,2286.3,4.277049180327869
101,6,98709.91379310345,19.711206896551747,1616.3,3.6428160919540233
101,7,98803.31071913161,21.72591587516963,380.6,3.785481682496608
101,8,98909.51476793249,21.362658227848126,374.3,3.4820675105485233
101,9,98797.82978723405,16.41971631205676,1286.6,3.400851063829787
101,10,98860.71225071225,12.659544159544183,874.5,3.2981481481481483
101,11,98935.18571428572,8.90714285714288,1148.9,3.900571428571429
101,12,99461.53601694915,6.143750000000023,1117.6,3.595656779661017
102,1,99335.51243406179,3.2539186134137377,4471.7,5.2310474755086664
102,2,99270.80474375264,5.011393477340133,3100.7,5.397585768742059
102,3,98970.05679666792,7.765884134797448,4517.6,5.338546005301023
102,4,98969.6460521198,11.03158304161807,4090.6,5.101555814858032
102,5,98987.54906054279,14.993569937369543,5194.7,5.051899791231732
102,6,99004.87148594378,20.10240963855424,5555.6,4.75425702811245
102,7,99065.11618900078,21.994268009295144,3825.4,4.984779240898528
102,8,99059.2272379495,21.576396327467506,3795.9,4.612127008416221
102,9,99152.72549019608,16.8898823529412,5449.0,4.562588235294117
102,10,99164.29512006197,12.223663826491114,6691.1,4.4627033307513555
102,11,99055.95698924731,6.852344086021527,4052.0,4.531311827956989
102,12,99366.08216051731,4.336325599087128,5024.8,4.644237352605554
103,1,97743.59433258761,2.624011931394504,6387.3,6.725354213273677
103,2,97764.43618339529,4.502106567534099,5055.9,6.998595621643948
103,3,97494.76951672863,6.997732342007457,5185.6,6.555985130111524
103,4,97545.37634408602,10.219623655914,4457.6,5.770890937019969
103,5,97583.8031496063,14.189881889763804,6149.2,5.405590551181103
103,6,97620.60769230769,18.808615384615408,5805.0,5.138423076923077
103,7,97660.37411148522,20.3389450056117,4384.4,5.259184436962214
103,8,97663.021609538,20.12932190760062,5199.1,4.916132637853949
103,9,97724.63957055214,15.72285276073622,6090.5,5.13263036809816
103,10,97710.19230769231,11.574615384615408,5334.3,5.623307692307693
103,11,97512.1520106054,6.3730004418913175,5453.7,6.213610251878038
103,12,97791.33433283359,4.161469265367339,5939.1,6.572863568215893
104,1,98722.97347777363,2.9088905491221744,4782.2,5.070638774747852
104,2,98717.63243683781,4.773431132844358,3432.2,5.243317033414833
104,3,98399.88428518103,7.265285554311333,3503.7,5.034565136244868
104,4,98392.29361370717,10.669119937694726,5164.4,4.741588785046729
104,5,98413.55802374569,14.940674071237096,6087.9,4.612600536193029
104,6,98445.16229956981,19.931443097379766,6448.8,4.378646851779429
104,7,98483.80737396539,21.3145974416855,4482.1,4.380173062452972
104,8,98499.44611906556,20.878711379050515,5988.7,3.97189148455162
104,9,98600.37816764132,16.19863547758287,4838.3,3.9104093567251463
104,10,98627.81010719755,11.77411944869834,4498.5,3.9638973966309345
104,11,98487.32226479353,6.575862068965539,3683.7,4.370072371221796
104,12,98788.92469089547,3.9974522292993857,3860.7,4.743799175721244
105,1,98722.97347777363,2.9088905491221744,4782.2,5.070638774747852
105,2,98717.63243683781,4.773431132844358,3432.2,5.243317033414833
105,3,98399.88428518103,7.265285554311333,3503.7,5.034565136244868
105,4,98392.29361370717,10.669119937694726,5164.4,4.741588785046729
105,5,98413.55802374569,14.940674071237096,6087.9,4.612600536193029
105,6,98445.16229956981,19.931443097379766,6448.8,4.378646851779429
105,7,98483.80737396539,21.3145974416855,4482.1,4.380173062452972
105,8,98499.44611906556,20.878711379050515,5988.7,3.97189148455162
105,9,98600.37816764132,16.19863547758287,4838.3,3.9104093567251463
105,10,98627.81010719755,11.77411944869834,4498.5,3.9638973966309345
105,11,98487.32226479353,6.575862068965539,3683.7,4.370072371221796
105,12,98788.92469089547,3.9974522292993857,3860.7,4.743799175721244
106,1,99207.86214522668,4.299631404349452,5032.3,5.668669369701438
106,2,99139.03238866397,6.553279352226743,3322.9,5.803562753036437
106,3,98799.78912319645,9.21361450240476,5247.5,5.785312615612283
106,4,98763.87950882579,12.500038372985442,5480.0,5.91615502686109
106,5,98781.10812883436,16.20563650306751,7260.7,5.651878834355828
106,6,98806.03780864198,21.33109567901237,7052.7,5.412345679012345
106,7,98857.34549516009,23.280789277736435,3881.1,5.428704393149665
106,8,98856.96235557212,22.900484532240053,5307.1,5.230860976518822
106,9,98963.25181505541,18.41146350783342,6204.0,4.942911730989683
106,10,98997.73003802281,13.802433460076069,8463.7,5.315209125475286
106,11,98921.86947368422,8.243284210526339,5186.5,5.020378947368421
106,12,99266.41243983709,5.347982228804169,5744.0,5.2262125138837465
107,1,99335.51243406179,3.2539186134137377,4471.7,5.2310474755086664
107,2,99270.80474375264,5.011393477340133,3100.7,5.397585768742059
107,3,98970.05679666792,7.765884134797448,4517.6,5.338546005301023
107,4,98969.6460521198,11.03158304161807,4090.6,5.101555814858032
107,5,98987.54906054279,14.993569937369543,5194.7,5.051899791231732
107,6,99004.87148594378,20.10240963855424,5555.6,4.75425702811245
107,7,99065.11618900078,21.994268009295144,3825.4,4.984779240898528
107,8,99059.2272379495,21.576396327467506,3795.9,4.612127008416221
107,9,99152.72549019608,16.8898823529412,5449.0,4.562588235294117
107,10,99164.29512006197,12.223663826491114,6691.1,4.4627033307513555
107,11,99055.95698924731,6.852344086021527,4052.0,4.531311827956989
107,12,99366.08216051731,4.336325599087128,5024.8,4.644237352605554
108,1,101180.22023142964,5.937775289287069,4233.1,7.17010078387458
108,2,101107.01754385965,7.564218686250531,3508.9,6.614443084455324
108,3,100744.33510638298,10.215311550152,5783.9,6.202507598784194
108,4,100691.22291021672,13.412577399380828,5494.8,6.520588235294118
108,5,100678.68131868132,17.2716180371353,6135.7,6.393027661993179
108,6,100674.04642166344,22.49562862669248,5772.7,5.995744680851064
108,7,100674.91281273692,24.90568612585294,2854.7,6.721266110689917
108,8,100685.987933635,24.385822021116162,2622.1,6.359954751131221
108,9,100849.2061008995,19.585569026202602,7567.0,5.457723895189675
108,10,100927.57809487081,15.047898187427714,9209.8,5.855187042036252
108,11,100863.23240938166,9.58895522388062,8356.5,5.872878464818763
108,12,101246.14579439252,6.683663551401892,5212.3,6.080448598130841
109,1,101180.22023142964,5.937775289287069,4233.1,7.17010078387458
109,2,101107.01754385965,7.564218686250531,3508.9,6.614443084455324
109,3,100744.33510638298,10.215311550152,5783.9,6.202507598784194
109,4,100691.22291021672,13.412577399380828,5494.8,6.520588235294118
109,5,100678.68131868132,17.2716180371353,6135.7,6.393027661993179
109,6,100674.04642166344,22.49562862669248,5772.7,5.995744680851064
109,7,100674.91281273692,24.90568612585294,2854.7,6.721266110689917
109,8,100685.987933635,24.385822021116162,2622.1,6.359954751131221
109,9,100849.2061008995,19.585569026202602,7567.0,5.457723895189675
109,10,100927.57809487081,15.047898187427714,9209.8,5.855187042036252
109,11,100863.23240938166,9.58895522388062,8356.5,5.872878464818763
109,12,101246.14579439252,6.683663551401892,5212.3,6.080448598130841
110,1,99962.13282732447,4.235749525616721,6976.8,6.541404174573055
110,2,99962.56462864178,5.410299548625381,5615.9,7.096101764464506
110,3,99718.59327217126,7.507607033639166,4788.3,6.936773700305809
110,4,99832.23076923077,10.192115384615407,2728.7,5.9935
110,5,99877.88834029624,13.36490695024689,5144.6,5.920053171287504
110,6,99856.9128565846,17.16143024618994,5451.0,5.592887846815162
110,7,99899.55111278762,18.73134666163714,4182.3,5.652583930592229
110,8,99870.61561561562,18.572560060060084,4444.4,5.298761261261261
110,9,99906.3746105919,15.47679127725859,5063.3,5.476168224299065
110,10,99835.14307811292,12.01713070378966,5654.6,5.8294663573085845
110,11,99645.52507501072,7.811187312473234,6672.3,6.388469781397342
110,12,99974.06507252058,5.79839278714232,7818.7,6.773696589572717
111,1,99962.13282732447,4.235749525616721,6976.8,6.541404174573055
111,2,99962.56462864178,5.410299548625381,5615.9,7.096101764464506
111,3,99718.59327217126,7.507607033639166,4788.3,6.936773700305809
111,4,99832.23076923077,10.192115384615407,2728.7,5.9935
111,5,99877.88834029624,13.36490695024689,5144.6,5.920053171287504
111,6,99856.9128565846,17.16143024618994,5451.0,5.592887846815162
111,7,99899.55111278762,18.73134666163714,4182.3,5.652583930592229
111,8,99870.61561561562,18.572560060060084,4444.4,5.298761261261261
111,9,99906.3746105919,15.47679127725859,5063.3,5.476168224299065
111,10,99835.14307811292,12.01713070378966,5654.6,5.8294663573085845
111,11,99645.52507501072,7.811187312473234,6672.3,6.388469781397342
111,12,99974.06507252058,5.79839278714232,7818.7,6.773696589572717
112,1,99962.13282732447,4.235749525616721,6976.8,6.541404174573055
112,2,99962.56462864178,5.410299548625381,5615.9,7.096101764464506
112,3,99718.59327217126,7.507607033639166,4788.3,6.936773700305809
112,4,99832.23076923077,10.192115384615407,2728.7,5.9935
112,5,99877.88834029624,13.36490695024689,5144.6,5.920053171287504
112,6,99856.9128565846,17.16143024618994,5451.0,5.592887846815162
112,7,99899.55111278762,18.73134666163714,4182.3,5.652583930592229
112,8,99870.61561561562,18.572560060060084,4444.4,5.298761261261261
112,9,99906.3746105919,15.47679127725859,5063.3,5.476168224299065
112,10,99835.14307811292,12.01713070378966,5654.6,5.8294663573085845
112,11,99645.52507501072,7.811187312473234,6672.3,6.388469781397342
112,12,99974.06507252058,5.79839278714232,7818.7,6.773696589572717
113,1,99962.13282732447,4.235749525616721,6976.8,6.541404174573055
